29777,32,20
29778,32,20
29779,32,20
29780,32,20
29781,32,20
29782,32,20
29783,32,20
29784,32,20
29786,32,20
29787,32,20
29788,32,11
29789,79,
29790,32,20
29791,32,20
29792,32,20
29793,32,20
29795,32,20
29796,32,20
29797,32,20
29798,95,
29799,32,20
29800,32,20
29801,32,20
29802,32,20
29803,32,20
29804,32,20
29805,32,20
29806,32,20
29807,59,
29808,32,20
29809,32,20
29810,32,20
29811,32,20
29812,32,20
29813,32,20
29814,32,20
29815,32,20
29816,32,20
29817,32,20
29818,32,20
29819,32,11
29820,32,20
29822,32,20
29823,32,20
29824,32,20
29825,32,20
29826,32,20
29827,32,20
29828,32,20
29829,32,20
29830,32,20
29831,32,20
29832,32,11
29833,32,20
29834,32,20
29835,32,20
29836,32,20
29837,32,11
29840,32,20
29841,32,20
29842,32,20
29843,32,20
29844,32,20
29846,32,20
29847,32,20
29848,32,20
29849,32,20
29850,32,20
29851,32,20
29852,32,20
29853,45,
29854,32,20
29855,32,20
29856,32,20
29857,32,20
29858,32,20
29859,32,20
29860,32,20
29861,32,20
29862,32,20
29863,32,20
29864,32,20
29865,32,20
29866,32,20
29867,32,20
29868,32,20
29869,71,
29870,32,20
29871,32,20
29872,32,11
29873,32,20
29874,32,20
29875,32,20
29876,32,20
29877,32,20
29878,32,20
29879,71,
29880,32,20
29881,32,20
29882,77,
29883,32,20
29885,32,20
29886,32,20
29887,32,20
29888,1,
29889,32,11
29890,32,20
29891,32,20
29892,32,20
29893,71,
29895,32,11
29896,32,20
29897,32,20
29898,1,
29899,32,20
29900,32,20
29901,1,
29902,32,20
29904,32,20
29905,32,20
29906,32,20
29907,32,20
29908,32,20
29909,32,20
29910,32,20
29911,32,11
29912,32,20
29913,32,20
29914,45,
29916,32,20
29917,32,20
29918,32,20
29919,32,20
29920,32,20
29921,32,20
29922,32,20
29923,32,20
29924,32,20
29925,32,20
29927,32,20
29928,32,11
29929,32,20
29930,32,20
29931,45,
29932,32,20
29933,32,11
29934,32,20
29935,32,20
29936,32,20
29937,32,20
29938,32,20
29939,32,20
29940,32,20
29941,32,20
29942,32,20
29943,32,20
29944,32,20
29945,32,20
29946,32,20
29947,32,20
29948,32,11
29949,32,20
29950,20,
29952,32,20
29953,32,20
29954,32,20
29955,32,20
29956,32,20
29957,32,20
29958,32,20
29960,32,20
29961,32,11
29962,32,20
29963,32,20
29964,32,20
29966,32,20
29967,32,20
29968,32,20
29969,32,20
29970,32,20
29971,32,20
29972,32,20
29973,32,20
29974,32,20
29975,32,20
29976,32,20
29977,32,20
29978,32,11
29979,32,20
29980,32,20
29981,32,20
29982,32,20
29983,32,20
29984,32,20
29985,32,20
29986,32,20
29987,32,20
29988,32,20
29991,32,20
29992,32,20
29993,32,20
29994,32,20
29995,32,20
